Diseasetype	Samplename	TMBscore	BedLength	TMBscore_previous	BedLength_default	expected_TMBscore	ratio	bed_selected
COAD	TCGA-D5-6540-01A-11D-1719-10	30.4787207193967	37206286	14.5881745416989	77461748	30.371897375865345	1.003517177152595	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3662-01A-01D-1719-10	1.88140251354301	37206286	0.903692228246837	77461748	1.8814449701863545	0.999977434023308	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-A6-2674-01A-02D-A270-10	2.60708634019531	37206286	1.25225923057062	77461748	2.6071451729725257	0.9999774340233043	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AD-5900-01A-11D-1650-10	34.4834203553668	37206286	16.4859282210173	77461748	34.32293181325678	1.0046758401346134	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-D5-6538-01A-11D-1719-10	2.98336684290391	37206286	1.39426800929512	77461748	2.902800811144661	1.027754584968398	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-A6-5665-01A-01D-1650-10	41.0683291527674	37206286	19.5584817970565	77461748	40.719844711890296	1.0085580984736748	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-G4-6625-01A-21D-1771-10	2.39206891007611	37206286	1.13607022979602	77461748	2.3652451053771233	1.0113408139553934	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-G4-6297-01A-11D-1719-10	1.93515687107281	37206286	0.916602117221792	77461748	1.9083227554747313	1.0140616232349036	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CM-6163-01A-11D-1650-10	2.06954276489731	37206286	0.994061451071521	77461748	2.0695894672049904	0.9999774340233074	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-DM-A28M-01A-12D-A16V-10	1.85452533477811	37206286	0.877872450296928	77461748	1.8276893996096022	1.0146829845236505	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CM-5863-01A-21D-1835-10	1.1288415081258	37206286	0.542215336948102	77461748	1.128866982111812	0.9999774340233034	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3509-01A-01D-1408-10	1.2094730444205	37206286	0.580945003872967	77461748	1.2095003379769427	0.9999774340233023	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-D5-6530-01A-11D-1719-10	25.7214600780094	37206286	12.2385747482572	77461748	25.480140453380987	1.0094708906754237	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AZ-6608-01A-11D-1835-10	3.01024402166881	37206286	1.44590756519494	77461748	3.0103119522981685	0.9999774340233055	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-NH-A8F8-01A-72D-A40P-10	2.47270044637081	37206286	1.18770978569584	77461748	2.472756246530631	0.9999774340233094	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-NH-A50U-01A-33D-A36X-10	1.85452533477811	37206286	0.890782339271882	77461748	1.8545671848979774	0.9999774340233084	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-NH-A6GC-01A-12D-A40P-10	2.71459505525491	37206286	1.29098889749548	77461748	2.687778528837646	1.0099772083635408	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-F4-6856-01A-11D-1924-10	23.141250916579	37206286	11.0250451846114	77461748	22.9536286362735	1.0081739703677615	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3845-01A-01D-1981-10	16.4488334041189	37206286	7.88794216369739	77461748	16.42232681119803	1.0016140583015798	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-DM-A28F-01A-11D-A16V-10	5.32168139545022	37206286	2.53033823909114	77461748	5.2680459165217846	1.0101812853908927	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CM-4751-01A-02D-1835-10	2.09641994366221	37206286	0.955331784146656	77461748	1.9889561113398597	1.0540302682948381	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-NH-A5IV-01A-42D-A36X-10	55.2057251831048	37206286	26.2458042860831	77461748	54.64253749126932	1.010306763149963	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-4N-A93T-01A-11D-A36X-10	2.04266558613241	37206286	0.968241673121611	77461748	2.0158338966282368	1.0133104664769519	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-D5-6532-01A-11D-1719-10	2.31143737378141	37206286	1.11025045184611	77461748	2.31148953480037	0.9999774340233106	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3877-01A-01W-0995-10	23.5981629555823	37206286	11.2832429641105	77461748	23.491184342041034	1.004553989785428	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CM-5862-01A-01D-1650-10	1.66638508342381	37206286	0.787503227472244	77461748	1.6395449025909665	1.016370506712215	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-DM-A280-01A-12D-A16V-10	2.87585812784431	37206286	1.36844823134521	77461748	2.849045240567907	1.0094111834008848	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-G4-6628-01A-11D-1835-10	44.3204677833203	37206286	21.1851278079009	77461748	44.10644565822592	1.0048524001855148	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3851-01A-01W-0995-10	2.23080583748671	37206286	1.05861089594629	77461748	2.2039783936468624	1.0121722807796936	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-A6-2671-01A-01D-1408-10	1.50512201083441	37206286	0.710043893622515	77461748	1.4782781908607072	1.0181588419146421	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-G4-6307-01A-11D-1719-10	1.63950790465891	37206286	0.787503227472244	77461748	1.6395449025909665	0.9999774340233085	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-3L-AA1B-01A-11D-A36X-10	3.03712120043371	37206286	1.44590756519494	77461748	3.0103119522981685	1.0089058039699421	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-A6-5659-01A-01D-A270-10	2.87585812784431	37206286	1.39426800929512	77461748	2.902800811144661	0.9907183837082756	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CM-6675-01A-11D-1835-10	1.55887636836421	37206286	0.735863671572424	77461748	1.5320337614374593	1.0175208977781045	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CM-6172-01A-11D-1650-10	2.01578840736751	37206286	0.968241673121611	77461748	2.0158338966282368	0.9999774340233077	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AD-A5EK-01A-11D-A28G-10	1.69326226218871	37206286	0.813323005422153	77461748	1.6933004731677181	0.9999774340233091	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3949-01A-01W-0995-10	27.6028625915524	37206286	13.2197263103537	77461748	27.522852135297462	1.002907055412049	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-A6-3808-01A-01W-0995-10	3.73592784832111	37206286	1.7428350116189	77461748	3.6285010139308262	1.0296063950314034	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3492-01A-01D-1408-10	46.6856595146315	37206286	22.1791892589724	77461748	46.176035125430865	1.0110365558198384	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-A6-2677-01A-01D-A270-10	2.76834941278471	37206286	1.31680867544539	77461748	2.7415340994144	1.009781134356869	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AZ-4614-01A-01D-1408-10	3.62841913326151	37206286	1.7428350116189	77461748	3.6285010139308262	0.9999774340233055	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-5M-AAT4-01A-11D-A40P-10	4.00469963597012	37206286	1.91066356829331	77461748	3.9779122226797146	1.0067340383072505	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CM-4752-01A-01D-1408-10	2.79522659154961	37206286	1.3426284533953	77461748	2.795289669991153	0.9999774340233071	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CM-6162-01A-11D-1650-10	23.6519173131121	37206286	11.2703330751356	77461748	23.464306556752774	1.0079955806878653	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CA-5255-01A-11D-1835-10	0.833192541711903	37206286	0.400206558223599	77461748	0.8332113439396707	0.9999774340233071	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AY-6197-01A-11D-1719-10	27.4684766977279	37206286	13.0906274206042	77461748	27.2540742824138	1.0078668023390707	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CA-5797-01A-01D-1650-10	1.34385893824501	37206286	0.645494448747741	77461748	1.3438892644188252	0.9999774340233096	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-QG-A5YX-01A-11D-A28G-10	1.85452533477811	37206286	0.890782339271882	77461748	1.8545671848979774	0.9999774340233084	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-F4-6806-01A-11D-1835-10	2.20392865872181	37206286	1.05861089594629	77461748	2.2039783936468624	0.9999774340233117	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3713-01A-21D-1719-10	26.6890385135458	37206286	12.7549703072554	77461748	26.555251864916062	1.0050380485679555	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CK-6746-01A-11D-1835-10	26.7159156923107	37206286	12.7678801962303	77461748	26.582129650204323	1.0050329316675102	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-A6-5664-01A-21D-1835-10	1.1019643293609	37206286	0.529305447973147	77461748	1.1019891968234352	0.9999774340233036	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-G4-6627-01A-11D-2188-10	2.33831455254631	37206286	1.12316034082107	77461748	2.3383673200887567	0.9999774340233062	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-DM-A28A-01A-21D-A16V-10	2.60708634019531	37206286	1.25225923057062	77461748	2.6071451729725257	0.9999774340233043	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-A6-2684-01A-01D-A270-10	1.63950790465891	37206286	0.787503227472244	77461748	1.6395449025909665	0.9999774340233085	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-A6-5666-01A-01D-1650-10	1.98891122860261	37206286	0.955331784146656	77461748	1.9889561113398597	0.9999774340233081	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-DM-A1DB-01A-11D-A152-10	1.45136765330461	37206286	0.69713400464756	77461748	1.4514004055723304	0.9999774340233097	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-D5-7000-01A-11D-1924-10	2.49957762513571	37206286	1.17479989672089	77461748	2.445878461242264	1.0219549600457956	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CM-6171-01A-11D-1650-10	27.0653190162544	37206286	12.858249419055	77461748	26.77027414722299	1.0110213615074992	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AY-A8YK-01A-11D-A40P-10	1.55887636836421	37206286	0.748773560547379	77461748	1.5589115467258359	0.9999774340233095	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3864-01A-01D-1981-10	56.3614438699955	37206286	26.9042086238058	77461748	56.013304540976534	1.00621529709543	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AZ-6599-01A-11D-1771-10	5.48294446803962	37206286	2.63361735089078	77461748	5.4830681988288	0.9999774340233072	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-A01R-01A-21D-A17O-10	39.0794179241648	37206286	18.6160599018848	77461748	38.757766385838806	1.0082990215463892	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3833-01A-01D-1981-10	10.8315030422547	37206286	5.15104570100697	77461748	10.724236330062217	1.0100022704546143	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3973-01A-01W-0995-10	1.88140251354301	37206286	0.903692228246837	77461748	1.8814449701863545	0.999977434023308	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-NH-A50T-01A-11D-A28G-10	2.98336684290391	37206286	1.44590756519494	77461748	3.0103119522981685	0.9910490640766689	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AD-6899-01A-11D-1924-10	3.19838427302311	37206286	1.51045701006971	77461748	3.1447008787400423	1.017071065374134	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-4T-AA8H-01A-11D-A40P-10	2.90273530660921	37206286	1.40717789827007	77461748	2.9296785964330274	0.9908033291240131	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-D5-6541-01A-11D-1719-10	2.23080583748671	37206286	1.05861089594629	77461748	2.2039783936468624	1.0121722807796936	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-G4-6295-01A-11D-1719-10	3.11775273672841	37206286	1.49754712109476	77461748	3.1178230934516757	0.9999774340233051	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CK-4950-01A-01D-1719-10	3.95094527844032	37206286	1.87193390136845	77461748	3.897278866814595	1.0137702262167319	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-G4-6294-01A-11D-1806-10	3.57466477573171	37206286	1.69119545571908	77461748	3.5209898727773186	1.015244265077097	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3855-01A-01W-0995-10	3.19838427302311	37206286	1.51045701006971	77461748	3.1447008787400423	1.017071065374134	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-D5-6924-01A-11D-1924-10	3.35964734561251	37206286	1.6008262328944	77461748	3.332845375758691	1.008041768168653	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CM-5868-01A-01D-1650-10	1.82764815601321	37206286	0.852052672347018	77461748	1.7739338290328488	1.0302797805088628	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-D5-6931-01A-11D-1924-10	6.77304904875483	37206286	3.24038213271366	77461748	6.7463241073825015	1.003961407864037	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-DM-A1D9-01A-11D-A152-10	2.84898094907941	37206286	1.38135812032017	77461748	2.8759230258562947	0.9906318505277578	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CK-5916-01A-11D-1650-10	34.429665997837	37206286	16.5117479989672	77461748	34.37668738383351	1.0015411203939446	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-QL-A97D-01A-12D-A40P-10	5.56357600433432	37206286	2.67234701781565	77461748	5.563701554693941	0.9999774340233051	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CK-5915-01A-11D-1650-10	1.85452533477811	37206286	0.903692228246837	77461748	1.8814449701863545	0.9856920421086894	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-D5-5539-01A-01D-1650-10	1.96203404983771	37206286	0.929512006196747	77461748	1.935200540763108	1.0138660094958534	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-A6-5667-01A-21D-1719-10	1.39761329577481	37206286	0.671314226697651	77461748	1.3976448349955788	0.999977434023309	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-5M-AAT6-01A-11D-A40P-10	47.4650976988136	37206286	22.7343144848954	77461748	47.33177989283094	1.0028166658064523	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AZ-4681-01A-01D-1408-10	1.85452533477811	37206286	0.903692228246837	77461748	1.8814449701863545	0.9856920421086894	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CM-6169-01A-11D-1650-10	2.39206891007611	37206286	1.14898011877098	77461748	2.3921228906655108	0.9999774340233057	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AZ-5403-01A-01D-1650-10	1.63950790465891	37206286	0.787503227472244	77461748	1.6395449025909665	0.9999774340233085	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-F4-6855-01A-11D-1924-10	2.12329712242711	37206286	1.01988122902143	77461748	2.123345037781742	0.9999774340233079	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3869-01A-01W-0995-10	0.886946899241703	37206286	0.426026336173509	77461748	0.8869669145164244	0.999977434023306	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AZ-6598-01A-11D-1771-10	58.9416530314259	37206286	28.1048282984766	77461748	58.51293857279556	1.0073268317928858	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3850-01A-01W-0995-10	2.31143737378141	37206286	1.12316034082107	77461748	2.3383673200887567	0.9884834405287855	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3530-01A-01W-0995-10	1.90827969230791	37206286	0.929512006196747	77461748	1.935200540763108	0.9860888585507617	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3663-01A-01D-1719-10	50.5559732567771	37206286	24.0769429382907	77461748	50.12706956282209	1.0085563288996473	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-G4-6321-01A-11D-1719-10	1.63950790465891	37206286	0.787503227472244	77461748	1.6395449025909665	0.9999774340233085	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3861-01A-01W-0995-10	2.47270044637081	37206286	1.18770978569584	77461748	2.472756246530631	0.9999774340233094	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3488-01A-01D-1408-10	1.075087150596	37206286	0.490575781048283	77461748	1.0213558409583068	1.052607825287687	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CM-5348-01A-21D-1719-10	3.97782245720522	37206286	1.89775367931836	77461748	3.9510344373913493	1.0067800016016963	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-F4-6808-01A-11D-1835-10	2.76834941278471	37206286	1.31680867544539	77461748	2.7415340994144	1.009781134356869	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-A6-6142-01A-11D-1771-10	1.72013944095361	37206286	0.787503227472244	77461748	1.6395449025909665	1.0491566520900282	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3867-01A-01W-0995-10	2.68771787649001	37206286	1.25225923057062	77461748	2.6071451729725257	1.0309045711580456	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AY-A71X-01A-12D-A36X-10	2.01578840736751	37206286	0.955331784146656	77461748	1.9889561113398597	1.0134906425911907	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-G4-6302-01A-11D-1719-10	25.7483372567743	37206286	12.290214304157	77461748	25.587651594534453	1.0062798128091666	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-A6-6781-01A-22D-A270-10	50.6634819718367	37206286	24.1027627162406	77461748	50.18082513339883	1.009618351973185	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3939-01A-01W-0995-10	3.68217349079131	37206286	1.76865478956881	77461748	3.68225658450758	0.9999774340233053	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-A6-4105-01A-02D-1771-10	3.35964734561251	37206286	1.61373612186935	77461748	3.3597231610470573	0.999977434023307	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-D5-6533-01A-11D-1719-10	3.46715606067211	37206286	1.63955589981926	77461748	3.4134787316238113	1.0157251101496578	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3495-01A-01D-1408-10	1.50512201083441	37206286	0.72295378259747	77461748	1.5051559761490843	0.999977434023309	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CA-5256-01A-01D-1408-10	1.72013944095361	37206286	0.826232894397108	77461748	1.7201782584560952	0.9999774340233086	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-G4-6310-01A-11D-1719-10	2.36519173131121	37206286	1.12316034082107	77461748	2.3383673200887567	1.011471427517827	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-DM-A1D0-01A-11D-A152-10	2.44582326760591	37206286	1.2006196746708	77461748	2.4996340318190184	0.9784725429690404	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AZ-4616-01A-21D-1835-10	1.66638508342381	37206286	0.800413116447199	77461748	1.6664226878793433	0.9999774340233083	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CM-5341-01A-01D-1408-10	3.52091041820191	37206286	1.65246578879422	77461748	3.440356516912199	1.0234144051332246	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-F4-6459-01A-11D-1771-10	2.90273530660921	37206286	1.39426800929512	77461748	2.902800811144661	0.9999774340233062	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-5M-AATA-01A-31D-A40P-10	1.63950790465891	37206286	0.787503227472244	77461748	1.6395449025909665	0.9999774340233085	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-D5-6535-01A-11D-1719-10	3.78968220585091	37206286	1.80738445649367	77461748	3.7628899403727	1.007120129980617	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3697-01A-01D-1719-10	4.32722578114892	37206286	2.07849212496773	77461748	4.327323431428625	0.9999774340233051	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-A6-6651-01A-21D-1835-10	2.01578840736751	37206286	0.929512006196747	77461748	1.935200540763108	1.041643160440945	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-DM-A28C-01A-11D-A16V-10	2.25768301625161	37206286	1.07152078492125	77461748	2.2308561789352495	1.0120253549151539	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-A6-2681-01A-01D-1408-10	2.66084069772511	37206286	1.27807900852053	77461748	2.6609007435492797	0.9999774340233039	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CK-6748-01A-11D-1835-10	1.1825958656556	37206286	0.529305447973147	77461748	1.1019891968234352	1.073146514561594	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CM-5860-01A-01D-1650-10	2.17705147995691	37206286	1.04570100697134	77461748	2.177100608358496	0.9999774340233073	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AZ-4615-01A-01D-1408-10	19.109674101844	37206286	9.14020139426801	77461748	19.029471984170556	1.004214626540356	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-F4-6460-01A-11D-1771-10	3.03712120043371	37206286	1.45881745416989	77461748	3.0371897375865347	0.999977434023309	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-G4-6298-01A-11D-1719-10	1.90827969230791	37206286	0.903692228246837	77461748	1.8814449701863545	1.0142628259379265	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AZ-4323-01A-21D-1835-10	0.833192541711903	37206286	0.400206558223599	77461748	0.8332113439396707	0.9999774340233071	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CK-5912-01A-11D-1650-10	1.42449047453971	37206286	0.671314226697651	77461748	1.3976448349955788	1.019207769292988	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-D5-6929-01A-31D-1924-10	2.66084069772511	37206286	1.26516911954557	77461748	2.6340229582608923	1.0101812853908927	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CM-6168-01A-11D-1650-10	5.24104985915552	37206286	2.47869868319132	77461748	5.160534775368276	1.0156020814299227	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-G4-6586-01A-11D-1771-10	27.3072136251385	37206286	13.0131680867545	77461748	27.0928075706836	1.0079137628647576	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-D5-6932-01A-11D-1924-10	2.71459505525491	37206286	1.31680867544539	77461748	2.7415340994144	0.9901737336897454	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-QG-A5Z2-01A-11D-A28G-10	25.1301621451816	37206286	11.8770978569584	77461748	24.72756246530631	1.0162814139258631	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-WS-AB45-01A-11D-A40P-10	63.6451593152834	37206286	30.3382390911438	77461748	63.16279542768472	1.0076368356456127	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-D5-5538-01A-01D-1650-10	2.41894608884101	37206286	1.12316034082107	77461748	2.3383673200887567	1.0344594145068684	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AU-6004-01A-11D-1719-10	25.3989339328306	37206286	12.0965659695327	77461748	25.18448481520885	1.0085151282305465	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-A6-6649-01A-11D-1771-10	2.79522659154961	37206286	1.32971856442035	77461748	2.768411884702787	1.0096859528002287	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-A022-01A-21D-A17O-10	34.8328236793105	37206286	16.6408468887168	77461748	34.645465236717385	1.0054078778077586	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-D5-6531-01A-11D-1719-10	4.00469963597012	37206286	1.89775367931836	77461748	3.9510344373913493	1.0135825691800862	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-A6-A56B-01A-31D-A28G-10	2.01578840736751	37206286	0.968241673121611	77461748	2.0158338966282368	0.9999774340233077	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-A6-6648-01A-11D-1771-10	2.04266558613241	37206286	0.968241673121611	77461748	2.0158338966282368	1.0133104664769519	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CM-6161-01A-11D-1650-10	1.93515687107281	37206286	0.916602117221792	77461748	1.9083227554747313	1.0140616232349036	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AZ-5407-01A-01D-1719-10	2.15017430119201	37206286	1.03279111799639	77461748	2.1502228230701292	0.9999774340233026	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AD-6889-01A-11D-1924-10	39.7244702145224	37206286	18.8742576813839	77461748	39.295322091606344	1.010921099511937	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-A6-6782-01A-11D-1835-10	2.92961248537411	37206286	1.40717789827007	77461748	2.9296785964330274	0.9999774340233096	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3811-01A-01D-1981-10	30.2905804680424	37206286	14.3816163180997	77461748	29.94185281125149	1.011646829572947	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-A6-6653-01A-11D-1771-10	24.2969696034697	37206286	11.5543506325846	77461748	24.055617833097042	1.0100330730246552	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-A6-5657-01A-01D-1650-10	2.23080583748671	37206286	1.04570100697134	77461748	2.177100608358496	1.0246682348633889	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3870-01A-01W-0995-10	1.55887636836421	37206286	0.748773560547379	77461748	1.5589115467258359	0.9999774340233095	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-5M-AATE-01A-11D-A40P-10	2.79522659154961	37206286	1.30389878647044	77461748	2.7146563141260334	1.0296797340437978	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-T9-A92H-01A-11D-A36X-10	3.78968220585091	37206286	1.82029434546863	77461748	3.789767725661087	0.999977434023305	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-AA-3844-01A-01W-0995-10	2.41894608884101	37206286	1.12316034082107	77461748	2.3383673200887567	1.0344594145068684	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-A6-6654-01A-21D-1835-10	3.89719092091052	37206286	1.87193390136845	77461748	3.897278866814595	0.999977434023307	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CM-6167-01A-11D-1650-10	1.74701661971851	37206286	0.826232894397108	77461748	1.7201782584560952	1.0156020814299227	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-F4-6463-01A-11D-1719-10	1.66638508342381	37206286	0.800413116447199	77461748	1.6664226878793433	0.9999774340233083	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-G4-6293-01A-11D-1719-10	2.52645480390061	37206286	1.21352956364575	77461748	2.5265118171073846	0.9999774340233089	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-CM-4748-01A-01D-1408-10	1.2632274019503	37206286	0.606764781822876	77461748	1.2632559085536943	0.9999774340233034	VCRome_2_1_hg19_primary_targets.bed
COAD	TCGA-DM-A285-01A-11D-A16V-10	3.44027888190721	37206286	1.63955589981926	77461748	3.4134787316238113	1.0078512720864823	VCRome_2_1_hg19_primary_targets.bed
